time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-10-12T15:52:27.220Z,-5.049,133.695,35,4.5,mb,13,136.7,,1.55,us,usp000jtws,2014-11-07T01:49:04.831Z,"122 km ENE of Tual, Indonesia",earthquake,,,,1,reviewed,us,us
2012-10-12T12:30:02.880Z,1.664,96.923,35,4.4,mb,23,191.5,,0.76,us,usp000jtwp,2014-11-07T01:49:04.820Z,"108 km SE of Sinabang, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-12T08:54:32.330Z,-2.176,139.657,35,4,mb,23,100.4,,1.22,us,usp000jtwg,2014-11-07T01:49:04.783Z,"118 km WNW of Abepura, Indonesia",earthquake,,,,9,reviewed,us,us
2012-10-12T08:36:45.800Z,-4.889,102.712,58.1,4.2,mb,31,101.7,,0.6,us,usp000jtwf,2014-11-07T01:49:04.780Z,"112 km SSW of Pagar Alam, Indonesia",earthquake,,5,,8,reviewed,us,us
2012-10-12T08:14:44.260Z,3.992,126.631,25.7,4.3,mb,30,88.6,,0.96,us,usp000jtwd,2014-11-07T01:49:04.776Z,"202 km SE of Sarangani, Philippines",earthquake,,5.7,,9,reviewed,us,us
2012-10-12T07:58:54.850Z,0.752,97.088,35,4.4,mb,19,214.5,,0.81,us,usp000jtwc,2014-11-07T01:49:04.774Z,"186 km SSW of Singkil, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-12T06:14:34.990Z,-0.26,127.153,70.6,4,mb,20,141.5,,1.16,us,usp000jtw7,2014-11-07T01:49:04.764Z,"118 km SSW of Ternate, Indonesia",earthquake,,14,,10,reviewed,us,us
2012-10-12T01:34:49.360Z,-4.868,133.817,10,4.6,mb,72,54.8,,0.96,us,usp000jtvy,2014-11-07T01:49:04.703Z,"144 km NE of Tual, Indonesia",earthquake,,,,16,reviewed,us,us
2012-10-12T01:29:15.650Z,-4.939,133.916,10,4.7,mb,69,63.3,,1.08,us,usp000jtvx,2014-11-07T01:49:04.690Z,"149 km ENE of Tual, Indonesia",earthquake,,,,12,reviewed,us,us
2012-10-12T00:31:28.270Z,-4.892,134.03,13,6.6,mww,291,17.7,,0.98,us,usp000jtvw,2024-06-17T20:17:18.210Z,"163 km ENE of Tual, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-11T12:21:52.260Z,-7.234,115.879,10,4.4,mb,41,47.2,,0.97,us,usp000jtv9,2014-11-07T01:49:04.537Z,"126 km N of Gili Air, Indonesia",earthquake,,,,10,reviewed,us,us
2012-10-11T05:47:11.460Z,4.561,125.674,164.3,4.9,mb,97,43,,0.93,us,usp000jtus,2014-11-07T01:49:04.493Z,"96 km SSE of Sarangani, Philippines",earthquake,,,,37,reviewed,us,us
2012-10-11T01:07:52.260Z,-4.861,134.18,10,4.5,mb,41,83.6,,1.01,us,usp000jtub,2014-11-07T01:49:04.447Z,"179 km ENE of Tual, Indonesia",earthquake,,,,16,reviewed,us,us
2012-10-10T13:53:59.400Z,-4.429,129.327,10,4,mb,18,99.9,,0.93,us,usp000jttr,2014-11-07T01:49:04.376Z,"128 km SSE of Amahai, Indonesia",earthquake,,,,6,reviewed,us,us
2012-10-10T12:11:46.970Z,-0.876,123.606,35,4.3,mb,26,84.8,,1.1,us,usp000jttm,2014-11-07T01:49:04.323Z,"91 km E of Luwuk, Indonesia",earthquake,,,,6,reviewed,us,us
2012-10-10T11:38:59.850Z,-3.524,139.154,35,4.9,mb,68,30.1,,0.89,us,usp000jttk,2014-11-07T01:49:04.316Z,"193 km WSW of Abepura, Indonesia",earthquake,,,,27,reviewed,us,us
2012-10-10T09:04:46.980Z,3.682,126.399,35,4.7,mb,30,133.4,,0.91,us,usp000jttg,2014-11-07T01:49:04.308Z,"216 km SSE of Sarangani, Philippines",earthquake,,,,5,reviewed,us,us
2012-10-10T09:04:39.320Z,2.379,126.992,35,4.7,mb,23,105.6,,1.12,us,usp000jttf,2014-11-07T01:49:04.306Z,"134 km WNW of Tobelo, Indonesia",earthquake,,,,7,reviewed,us,us
2012-10-10T09:04:21.730Z,3.639,126.473,35,4.6,mb,19,133.5,,0.76,us,usp000jtte,2014-11-07T01:49:04.304Z,"224 km SSE of Sarangani, Philippines",earthquake,,,,2,reviewed,us,us
2012-10-09T22:53:25.640Z,2.429,128.664,233.2,4.2,mb,33,147.8,,0.65,us,usp000jtt7,2014-11-07T01:49:04.264Z,"106 km NE of Tobelo, Indonesia",earthquake,,8.1,,10,reviewed,us,us
2012-10-09T18:34:45.030Z,-4.467,129.285,10,4.9,mb,92,23.8,,1.07,us,usp000jtsy,2014-11-07T01:49:04.226Z,"131 km SSE of Amahai, Indonesia",earthquake,,,,46,reviewed,us,us
2012-10-09T15:01:21.980Z,5.984,127.639,58.6,4.2,mb,25,125.1,,0.63,us,usp000jtsp,2014-11-07T01:49:04.202Z,"167 km ESE of Pondaguitan, Philippines",earthquake,,9.6,,8,reviewed,us,us
2012-10-09T12:27:51.080Z,-2.739,139.522,35,4,mb,28,48.8,,1.33,us,usp000jtsj,2014-11-07T01:49:04.140Z,"124 km W of Abepura, Indonesia",earthquake,,,,6,reviewed,us,us
2012-10-09T10:26:59.080Z,-2.725,139.324,35,4.1,mb,27,72.9,,1.43,us,usp000jtsf,2014-11-07T01:49:04.126Z,"146 km W of Abepura, Indonesia",earthquake,,,,12,reviewed,us,us
2012-10-09T07:57:49.090Z,-2.654,139.314,24.8,4.9,mb,46,53.7,,1.33,us,usp000jtsc,2014-11-07T01:49:04.114Z,"146 km W of Abepura, Indonesia",earthquake,,20.1,,20,reviewed,us,us
2012-10-09T07:49:51.870Z,-2.72,139.224,20,5.6,mwc,192,19.1,,1.18,us,usp000jts9,2022-05-03T15:51:50.267Z,"157 km W of Abepura, Indonesia",earthquake,,,,,reviewed,us,gcmt
2012-10-09T07:14:58.860Z,-2.706,139.107,35,5.1,mb,129,26.5,,1.05,us,usp000jts8,2022-05-03T15:51:47.093Z,"170 km W of Abepura, Indonesia",earthquake,,,,88,reviewed,us,us
2012-10-09T04:50:26.460Z,4.196,126.463,57.5,4.7,mb,34,121.3,,0.78,us,usp000jts1,2014-11-07T01:49:04.040Z,"173 km SE of Sarangani, Philippines",earthquake,,15.7,,13,reviewed,us,us
2012-10-09T04:41:57.540Z,4.781,96.425,43.7,4.7,mb,79,34.3,,1.24,us,usp000jts0,2014-11-07T01:49:04.034Z,"50 km SSE of Reuleuet, Indonesia",earthquake,,7.9,,32,reviewed,us,us
2012-10-08T23:05:43.470Z,-4.461,129.265,10,4,mb,34,73.6,,1,us,usp000jtrn,2014-11-07T01:49:03.978Z,"129 km SSE of Amahai, Indonesia",earthquake,,,,8,reviewed,us,us
2012-10-08T22:26:05.960Z,-4.511,129.292,10,5,mb,86,38.6,,0.93,us,usp000jtrh,2014-11-07T01:49:03.961Z,"135 km SSE of Amahai, Indonesia",earthquake,,,,46,reviewed,us,us
2012-10-08T14:19:32.620Z,-4.435,129.231,10,4.5,mb,43,52.6,,1.11,us,usp000jtrb,2014-11-07T01:49:03.942Z,"125 km SSE of Amahai, Indonesia",earthquake,,,,13,reviewed,us,us
2012-10-08T13:18:29.420Z,-8.66,116.096,47.9,4.2,mb,20,110.8,,1.41,us,usp000jtra,2014-11-07T01:49:03.940Z,"7 km NNE of Lembar, Indonesia",earthquake,,15.6,,7,reviewed,us,us
2012-10-08T13:10:23.050Z,-4.473,129.325,10,4.6,mb,50,39.4,,1.04,us,usp000jtr9,2014-11-07T01:49:03.936Z,"133 km SSE of Amahai, Indonesia",earthquake,,,,17,reviewed,us,us
2012-10-08T12:30:57.860Z,-4.418,129.324,10,4.5,mb,42,73,,1.22,us,usp000jtr6,2014-11-07T01:49:03.928Z,"127 km SSE of Amahai, Indonesia",earthquake,,,,6,reviewed,us,us
2012-10-08T12:25:07.970Z,-4.691,129.384,10,4.6,mb,34,44.8,,1.17,us,usp000jtr5,2014-11-07T01:49:03.925Z,"158 km SSE of Amahai, Indonesia",earthquake,,,,7,reviewed,us,us
2012-10-08T12:20:48.790Z,-4.447,129.231,10,4.9,mb,73,22,,1.16,us,usp000jtr4,2014-11-07T01:49:03.919Z,"127 km SSE of Amahai, Indonesia",earthquake,,,,27,reviewed,us,us
2012-10-08T12:15:33.920Z,-4.569,129.251,10,4,mb,27,88.6,,1.36,us,usp000jtr2,2014-11-07T01:49:03.908Z,"140 km SSE of Amahai, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-08T12:06:45.740Z,-4.548,129.158,10,4.3,mb,23,104.4,,1.18,us,usp000jtr0,2014-11-07T01:49:03.904Z,"136 km S of Amahai, Indonesia",earthquake,,,,5,reviewed,us,us
2012-10-08T12:02:10.220Z,-4.53,129.125,10,4.8,mb,40,114.4,,0.89,us,usp000jtqz,2014-11-07T01:49:03.901Z,"133 km S of Amahai, Indonesia",earthquake,,,,8,reviewed,us,us
2012-10-08T12:00:48.060Z,-4.478,129.191,10,5,mb,84,31.1,,0.95,us,usp000jtqy,2014-11-07T01:49:03.894Z,"129 km SSE of Amahai, Indonesia",earthquake,,,,33,reviewed,us,us
2012-10-08T11:55:37.190Z,-4.404,129.284,10,4.4,mb,27,85.3,,0.95,us,usp000jtqx,2014-11-07T01:49:03.892Z,"124 km SSE of Amahai, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-08T11:43:31.420Z,-4.472,129.129,10,6.1,mww,493,14.3,,0.91,us,usp000jtqw,2022-05-03T15:51:36.295Z,"127 km S of Amahai, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-08T05:07:08.440Z,-6.68,130.439,147.1,4.6,mb,20,64.5,,1.47,us,usp000jtqf,2014-11-07T01:49:03.719Z,"281 km WSW of Tual, Indonesia",earthquake,,11.2,,8,reviewed,us,us
2012-10-07T23:26:55.730Z,1.613,126.578,35,4.7,mb,16,93,,0.56,us,usp000jtq5,2014-11-07T01:49:03.615Z,"127 km NW of Ternate, Indonesia",earthquake,,,,8,reviewed,us,us
2012-10-07T11:34:14.240Z,-7.436,124.931,383.4,4.5,mb,125,36.1,,0.84,us,usp000jtpj,2014-11-07T01:49:03.535Z,"134 km NNW of Maubara, Timor Leste",earthquake,,3.3,,36,reviewed,us,us
2012-10-07T11:08:55.790Z,-3.203,135.133,35,4.2,mb,22,61,,0.79,us,usp000jtpg,2014-11-07T01:49:03.531Z,"Papua, Indonesia",earthquake,,,,8,reviewed,us,us
2012-10-07T08:21:14.980Z,-10.827,113.79,10,4.8,mb,18,128.2,,1.33,us,usp000jtp6,2014-11-07T01:49:03.488Z,"270 km SW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2012-10-06T23:22:30.240Z,-10.707,113.92,10,4.2,mb,19,77.1,,0.87,us,usp000jtns,2014-11-07T01:49:03.376Z,"251 km SSW of Jimbaran, Indonesia",earthquake,,,,7,reviewed,us,us
2012-10-06T21:34:35.170Z,3.195,128.285,35,4.1,mb,11,146.8,,0.72,us,usp000jtnk,2014-11-07T01:49:03.350Z,"165 km N of Tobelo, Indonesia",earthquake,,,,5,reviewed,us,us
2012-10-06T16:30:49.060Z,0.214,122.152,195.6,4.2,mb,21,79.9,,1.29,us,usp000jtnd,2014-11-07T01:49:03.306Z,"107 km WSW of Gorontalo, Indonesia",earthquake,,28.2,,3,reviewed,us,us
2012-10-06T02:15:55.690Z,-1.495,124.192,44.9,4.3,mb,16,117.5,,0.96,us,usp000jtmk,2014-11-07T01:49:03.072Z,"167 km ESE of Luwuk, Indonesia",earthquake,,23.1,,1,reviewed,us,us
2012-10-05T18:08:19.930Z,-6.661,129.547,161.9,5,mb,119,26,,0.98,us,usp000jtkz,2014-11-07T01:49:02.874Z,"Banda Sea",earthquake,,4.5,,66,reviewed,us,us
2012-10-05T15:44:06.000Z,0.055,123.639,108,4.9,mb,78,25.5,,1.06,us,usp000jtkq,2014-11-07T01:49:02.842Z,"83 km SE of Gorontalo, Indonesia",earthquake,,7,,25,reviewed,us,us
2012-10-05T10:34:07.940Z,-8.215,123.61,10,4.4,mb,21,74.3,,1.5,us,usp000jtk6,2014-11-07T01:49:02.809Z,"138 km NW of Pante Makasar, Timor Leste",earthquake,,,,6,reviewed,us,us
2012-10-04T21:23:36.350Z,1.985,96.391,38.9,4.5,mb,32,149.3,,0.78,us,usp000jthv,2014-11-07T01:49:02.531Z,"54 km S of Sinabang, Indonesia",earthquake,,8.3,,14,reviewed,us,us
2012-10-04T21:01:23.920Z,2.269,96.577,50.2,4.1,mb,25,155.6,,0.95,us,usp000jthu,2014-11-07T01:49:02.529Z,"32 km SE of Sinabang, Indonesia",earthquake,,12.8,,5,reviewed,us,us
2012-10-04T17:03:14.050Z,5.589,125.911,120.3,4.9,mb,49,92.7,,0.98,us,usp000jthk,2014-11-07T01:49:02.510Z,"47 km SE of Caburan, Philippines",earthquake,,8.6,,19,reviewed,us,us
2012-10-04T06:38:45.040Z,-8.224,123.452,10,4.9,mb,56,55.9,,1.35,us,usp000jth3,2014-11-07T01:49:02.445Z,"143 km ENE of Maumere, Indonesia",earthquake,,,,21,reviewed,us,us
2012-10-04T03:51:34.820Z,-10.632,114.035,10,4.8,mb,125,30.9,,0.95,us,usp000jtgw,2014-11-07T01:49:02.331Z,"238 km SSW of Jimbaran, Indonesia",earthquake,,,,29,reviewed,us,us
2012-10-03T22:37:37.610Z,-10.815,113.833,20.1,4.7,mb,29,101.5,,1.14,us,usp000jtgh,2014-11-07T01:49:02.260Z,"267 km SSW of Jimbaran, Indonesia",earthquake,,23.5,,6,reviewed,us,us
2012-10-03T18:28:33.860Z,5.858,126.95,149.9,5.4,mb,261,49.3,,0.88,us,usp000jtg7,2025-12-22T16:33:29.919Z,"101 km ESE of Pondaguitan, Philippines",earthquake,,5.1,,128,reviewed,us,us
2012-10-03T17:59:16.130Z,-0.462,97.62,10,4.6,mb,26,181.3,,0.67,us,usp000jtg5,2014-11-07T01:49:02.162Z,"274 km SW of Padangsidempuan, Indonesia",earthquake,,,,6,reviewed,us,us
2012-10-03T14:01:46.100Z,2.931,125.689,10,4,mb,13,124.6,,0.83,us,usp000jtfy,2014-11-07T01:49:02.126Z,"178 km NNE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,3,reviewed,us,us
2012-10-03T14:00:38.080Z,-0.474,97.602,10,4.1,mb,20,220.2,,0.72,us,usp000jtfx,2014-11-07T01:49:02.123Z,"276 km SW of Padangsidempuan, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-03T13:50:16.930Z,3.182,126.475,70,4.7,mb,57,114.2,,0.89,us,usp000jtfw,2014-11-07T01:49:02.078Z,"234 km NW of Tobelo, Indonesia",earthquake,,9.1,,18,reviewed,us,us
2012-10-03T13:32:34.940Z,-0.429,97.672,9,5.7,mwb,222,27.3,,0.99,us,usp000jtfv,2022-05-03T15:51:18.667Z,"267 km SW of Padangsidempuan, Indonesia",earthquake,,,,,reviewed,us,us
2012-10-03T05:08:02.800Z,-7.924,119.115,44.3,4,mb,24,113.3,,1.12,us,usp000jtf5,2014-11-07T01:49:01.867Z,"73 km NE of Bima, Indonesia",earthquake,,11.2,,2,reviewed,us,us
2012-10-03T03:06:08.900Z,1.316,97.118,37.2,4.6,mb,59,88.4,,0.93,us,usp000jtez,2014-11-07T01:49:01.816Z,"130 km SW of Singkil, Indonesia",earthquake,,8.2,,20,reviewed,us,us
2012-10-02T18:23:34.440Z,1.279,97,23.3,4.7,mb,25,105.4,,0.74,us,usp000jte1,2014-11-07T01:49:01.062Z,"141 km SW of Singkil, Indonesia",earthquake,,12.7,,4,reviewed,us,us
2012-10-02T17:37:22.010Z,-2.917,101.919,105.1,5.3,mb,362,18.3,,0.98,us,usp000jtdx,2014-11-07T01:49:00.935Z,"90 km NW of Curup, Indonesia",earthquake,,,,144,reviewed,us,us
2012-10-02T17:24:58.020Z,-6.396,130.305,133.5,4.7,mb,62,51.6,,1.36,us,usp000jtdw,2014-11-07T01:49:00.920Z,"283 km WSW of Tual, Indonesia",earthquake,,7.2,,32,reviewed,us,us
2012-10-02T15:46:05.760Z,-10.785,113.767,10,4.6,mb,35,74.3,,0.8,us,usp000jtdu,2014-11-07T01:49:00.887Z,"267 km SSW of Muncar, Indonesia",earthquake,,,,12,reviewed,us,us
2012-10-02T14:55:31.310Z,-3.561,101.531,57,4.5,mb,62,180.9,,0.95,us,usp000jtdr,2014-11-07T01:49:00.868Z,"85 km WNW of Bengkulu, Indonesia",earthquake,,5.9,,9,reviewed,us,us
2012-10-01T20:39:59.900Z,-10.905,113.648,10,4,mb,14,170.5,,1.07,us,usp000jtc0,2014-11-07T01:48:59.915Z,"283 km S of Gambiran Satu, Indonesia",earthquake,,,,2,reviewed,us,us
2012-10-01T18:14:14.140Z,-10.744,113.724,10,4.2,mb,10,206.8,,0.91,us,usp000jtbt,2014-11-07T01:48:59.795Z,"264 km S of Gambiran Satu, Indonesia",earthquake,,,,1,reviewed,us,us
2012-10-01T17:54:49.550Z,-5.958,106.205,174.6,4.5,mb,37,50.5,,0.86,us,usp000jtbs,2014-11-07T01:48:59.779Z,"18 km NNE of Serang, Indonesia",earthquake,,6.4,,4,reviewed,us,us
2012-10-01T15:54:10.110Z,-8.268,129.929,64.4,4.4,mb,21,96.5,,0.83,us,usp000jtbh,2014-11-07T01:48:59.508Z,"Kepulauan Babar, Indonesia",earthquake,,9.9,,4,reviewed,us,us
2012-10-01T15:26:50.300Z,-10.759,113.777,10,4.4,mb,34,137.1,,0.91,us,usp000jtbg,2014-11-07T01:48:59.492Z,"264 km SSW of Muncar, Indonesia",earthquake,,,,8,reviewed,us,us
2012-10-01T13:25:59.580Z,-0.54,97.52,10,4.6,mb,31,92.4,,0.69,us,usp000jtbc,2014-11-07T01:48:59.460Z,"288 km SW of Padangsidempuan, Indonesia",earthquake,,,,4,reviewed,us,us
2012-10-01T12:55:45.480Z,4.131,126.745,75.7,4.6,mb,58,89.1,,0.89,us,usp000jtba,2014-11-07T01:48:59.401Z,"200 km SE of Sarangani, Philippines",earthquake,,7.1,,12,reviewed,us,us
2012-09-30T22:47:25.910Z,2.796,127.414,64.2,4.4,mb,45,84.7,,1.08,us,usp000jtah,2014-11-07T01:48:57.008Z,"135 km NNW of Tobelo, Indonesia",earthquake,,9.5,,15,reviewed,us,us
2012-09-29T20:23:04.530Z,-7.354,129.353,149.7,4.4,mb,21,74.7,,1.68,us,usp000jt8t,2014-11-07T01:48:56.670Z,"289 km ENE of Lospalos, Timor Leste",earthquake,,12.7,,6,reviewed,us,us
2012-09-29T20:19:09.180Z,2.472,98.429,104.2,4.8,mb,77,29.1,,0.78,us,usp000jt8s,2014-11-07T01:48:56.664Z,"48 km SSW of Tongging, Indonesia",earthquake,,3.6,,32,reviewed,us,us
2012-09-29T20:11:51.190Z,-3.161,129.634,44.8,4.3,mb,21,103.8,,1.16,us,usp000jt8q,2014-11-07T01:48:56.659Z,"81 km ENE of Amahai, Indonesia",earthquake,,10.2,,6,reviewed,us,us
2012-09-29T17:27:54.320Z,1.21,126.438,54.6,4.7,mb,32,98.7,,0.87,us,usp000jt8h,2014-11-07T01:48:56.598Z,"115 km WNW of Ternate, Indonesia",earthquake,,7.7,,14,reviewed,us,us
2012-09-29T16:25:41.890Z,-7.057,124.17,592.8,4.8,mb,115,29.9,,0.71,us,usp000jt8g,2014-11-07T01:48:56.589Z,"206 km NNW of Maubara, Timor Leste",earthquake,,3,,36,reviewed,us,us
2012-09-29T09:01:34.280Z,-4.462,133.74,10,4.5,mb,25,110,,1.38,us,usp000jt7w,2014-11-07T01:48:56.486Z,"169 km NE of Tual, Indonesia",earthquake,,,,9,reviewed,us,us
2012-09-29T02:48:28.400Z,-3.037,130.059,35,4.2,mb,15,119.5,,0.92,us,usp000jt77,2014-11-07T01:48:56.367Z,"130 km ENE of Amahai, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-28T03:27:20.350Z,-10.755,113.818,10,4.4,mb,14,129.3,,1.33,us,usp000jt56,2014-11-07T01:48:56.143Z,"262 km SW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
2012-09-27T22:24:19.200Z,-10.582,113.989,10,4.3,mb,17,152.8,,0.85,us,usp000jt4g,2014-11-07T01:48:56.071Z,"236 km SSW of Jimbaran, Indonesia",earthquake,,,,6,reviewed,us,us
2012-09-27T19:39:49.950Z,-4.611,128.365,35,4.3,mb,13,105.9,,0.69,us,usp000jt4a,2014-11-07T01:48:56.041Z,"103 km SSE of Ambon, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-27T15:22:05.010Z,-7.46,127.785,35,4.3,mb,15,106.7,,1.49,us,usp000jt3v,2014-11-07T01:48:55.699Z,"145 km NE of Lospalos, Timor Leste",earthquake,,,,2,reviewed,us,us
2012-09-27T10:28:40.890Z,-9.402,123.624,101.4,4.8,mb,54,72.1,,1.1,us,usp000jt3e,2014-11-07T01:48:55.652Z,"26 km NW of Naisano Dua, Indonesia",earthquake,,5.5,,9,reviewed,us,us
2012-09-27T01:46:15.760Z,-7.497,129.042,128.3,4,mb,31,67.1,,0.99,us,usp000jt1q,2014-11-07T01:48:55.489Z,"252 km ENE of Lospalos, Timor Leste",earthquake,,8,,3,reviewed,us,us
2012-09-26T18:46:01.260Z,5.596,127.406,60,4.4,mb,33,95.4,,0.71,us,usp000jt09,2014-11-07T01:48:55.285Z,"160 km ESE of Pondaguitan, Philippines",earthquake,,9.6,,8,reviewed,us,us
2012-09-26T15:27:41.610Z,5.65,127.488,66.6,4.4,mb,37,95.7,,0.94,us,usp000jt03,2014-11-07T01:48:55.217Z,"165 km ESE of Pondaguitan, Philippines",earthquake,,9.3,,9,reviewed,us,us
2012-09-25T20:25:23.920Z,-10.762,113.877,1,4.6,mb,25,148.9,,1.28,us,usp000jsz1,2014-11-07T01:48:54.933Z,"259 km SSW of Jimbaran, Indonesia",earthquake,,24.8,,4,reviewed,us,us
2012-09-25T14:06:18.540Z,1.546,95.064,10,4.5,mb,20,192.2,,0.69,us,usp000jsyk,2014-11-07T01:48:54.794Z,"179 km SW of Sinabang, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-25T08:08:27.230Z,1.858,127.387,116.9,4.7,mb,52,79.8,,0.77,us,usp000jsxz,2014-11-07T01:48:54.728Z,"70 km WNW of Tobelo, Indonesia",earthquake,,5.2,,24,reviewed,us,us
2012-09-25T03:08:16.660Z,-9.428,124.728,35,4.8,mb,130,48.9,,1.52,us,usp000jsxr,2014-11-07T01:48:54.695Z,"27 km E of Kefamenanu, Indonesia",earthquake,,,,28,reviewed,us,us
2012-09-24T10:14:39.120Z,1.328,99.008,111.4,4.8,mb,64,85.5,,0.7,us,usp000jsvy,2014-11-07T01:48:54.461Z,"29 km W of Padangsidempuan, Indonesia",earthquake,,4,,14,reviewed,us,us
2012-09-24T00:28:01.880Z,5.629,126.54,68.7,5.1,mb,156,35.3,,0.93,us,usp000jsum,2025-12-22T16:33:16.908Z,"90 km SSE of Pondaguitan, Philippines",earthquake,,5.5,,79,reviewed,us,us
2012-09-23T15:25:02.880Z,-3.326,129.082,10,4.2,mb,31,90.6,,1.44,us,usp000jssw,2014-11-07T01:48:54.212Z,"18 km E of Amahai, Indonesia",earthquake,,,,10,reviewed,us,us
2012-09-23T14:36:51.570Z,-6.778,130.526,82.4,4.3,mb,16,68.5,,0.98,us,usp000jsst,2014-11-07T01:48:54.199Z,"277 km WSW of Tual, Indonesia",earthquake,,8.2,,3,reviewed,us,us
2012-09-23T14:15:24.890Z,4.976,126.871,87,4.2,mb,25,134.5,,0.68,us,usp000jsss,2014-11-07T01:48:54.196Z,"163 km ESE of Sarangani, Philippines",earthquake,,8.2,,7,reviewed,us,us
2012-09-23T13:22:55.620Z,-1.652,138.904,10,4.1,mb,19,71.6,,0.74,us,usp000jssp,2014-11-07T01:48:54.187Z,"218 km WNW of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
2012-09-23T12:33:54.790Z,-6.267,130.376,136.9,4.7,mb,58,25.2,,0.83,us,usp000jssk,2014-11-07T01:48:54.179Z,"272 km WSW of Tual, Indonesia",earthquake,,4.9,,21,reviewed,us,us
2012-09-23T12:01:48.440Z,0.649,125.292,63.7,4.2,mb,24,90.7,,0.95,us,usp000jssh,2014-11-07T01:48:54.163Z,"83 km SSE of Tondano, Indonesia",earthquake,,10.9,,9,reviewed,us,us
2012-09-23T03:24:32.680Z,4.952,127.084,35,4,mb,15,134.8,,0.89,us,usp000jsrt,2014-11-07T01:48:54.040Z,"185 km SSE of Pondaguitan, Philippines",earthquake,,,,1,reviewed,us,us
2012-09-22T23:05:06.910Z,-10.956,113.768,10,4,mb,16,133.4,,1.12,us,usp000jsrk,2014-11-07T01:48:54.013Z,"284 km SSW of Jimbaran, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-22T20:25:36.270Z,-6.95,127.847,296.7,4.7,mb,96,23.4,,0.94,us,usp000jsr9,2014-11-07T01:48:53.983Z,"197 km NNE of Lospalos, Timor Leste",earthquake,,4.6,,40,reviewed,us,us
2012-09-22T19:41:34.860Z,-9.819,124.623,64.7,4.3,mb,26,45.7,,1.41,us,usp000jsr5,2014-11-07T01:48:53.974Z,"37 km E of Soe, Indonesia",earthquake,,8.7,,3,reviewed,us,us
2012-09-22T15:15:53.710Z,-10.836,113.767,10,4.2,mb,16,134.2,,1.17,us,usp000jsqu,2014-11-07T01:48:53.922Z,"272 km SSW of Muncar, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-22T14:15:35.120Z,-10.798,113.806,10,4.1,mb,34,101.6,,0.86,us,usp000jsqp,2014-11-07T01:48:53.910Z,"267 km SW of Jimbaran, Indonesia",earthquake,,,,2,reviewed,us,us
2012-09-21T10:51:01.520Z,-3.739,134.728,13.1,4,mb,18,101.1,,0.7,us,usp000jsnv,2014-11-07T01:48:53.420Z,"95 km WSW of Nabire, Indonesia",earthquake,,26.6,,6,reviewed,us,us
2012-09-21T02:52:21.610Z,-10.7,114.137,10,4,mb,11,198.6,,0.66,us,usp000jsn7,2014-11-07T01:48:53.322Z,"239 km SSW of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
2012-09-21T02:14:51.320Z,-10.827,114.004,18.9,4.5,mb,58,67.6,,0.81,us,usp000jsn3,2014-11-07T01:48:53.313Z,"258 km SSW of Jimbaran, Indonesia",earthquake,,13.5,,14,reviewed,us,us
2012-09-21T00:30:43.770Z,-8.341,121.243,28.6,4.4,mb,35,82.1,,1.38,us,usp000jsmz,2014-11-07T01:48:53.302Z,"72 km NW of Ende, Indonesia",earthquake,,20.8,,7,reviewed,us,us
2012-09-20T21:21:05.440Z,5.998,126.381,106.1,5.3,mb,260,21,,0.83,us,usp000jsmv,2025-12-22T16:26:37.327Z,"46 km SSE of Pondaguitan, Philippines",earthquake,,4.1,,141,reviewed,us,us
2012-09-20T20:47:46.610Z,-0.065,98.817,72.1,5.3,mb,60,49.4,,0.93,us,usp000jsmt,2022-05-03T15:50:23.520Z,"157 km WNW of Pariaman, Indonesia",earthquake,,6.9,,18,reviewed,us,us
2012-09-20T16:13:20.730Z,4.847,125.873,35,4.4,mb,15,123.8,,0.88,us,usp000jsmf,2014-11-07T01:48:53.073Z,"76 km SE of Sarangani, Philippines",earthquake,,,,8,reviewed,us,us
2012-09-20T15:52:35.300Z,2.185,126.872,94.7,5,mb,102,56.7,,0.99,us,usp000jsme,2014-11-07T01:48:53.065Z,"136 km WNW of Tobelo, Indonesia",earthquake,,6.1,,60,reviewed,us,us
2012-09-20T06:54:31.410Z,2.673,95.511,35,4,mb,27,205.2,,0.61,us,usp000jsky,2014-11-07T01:48:53.014Z,"98 km WNW of Sinabang, Indonesia",earthquake,,,,2,reviewed,us,us
